device_id,file_id,wafer_id,lot_id,part_type,x_coord,y_coord,site_num,head_num,pass_fail,hard_bin,soft_bin,num_tests_run,test_time_ms,part_id,attempt_index,ingestion_ts,ingestion_date
ac19e71da590af0a_35,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,20,-5,0,1,PASS,1,1,72,0,35,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_36,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,21,-5,0,1,PASS,1,1,72,0,36,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_37,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,22,-5,0,1,FAIL,2,2,51,0,37,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_38,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,23,-5,0,1,FAIL,10,10,11,0,38,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_39,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,24,-5,0,1,PASS,1,1,74,0,39,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_40,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,25,-5,0,1,PASS,1,1,72,0,40,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_41,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,26,-5,0,1,PASS,1,1,72,0,41,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_42,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,27,-5,0,1,PASS,1,1,72,0,42,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_43,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,28,-5,0,1,PASS,1,1,72,0,43,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_44,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,29,-5,0,1,PASS,1,1,72,0,44,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_45,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,30,-5,0,1,PASS,1,1,74,0,45,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_46,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,31,-5,0,1,PASS,1,1,72,0,46,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_47,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,32,-5,0,1,PASS,1,1,72,0,47,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_48,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,33,-5,0,1,PASS,1,1,72,0,48,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_49,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,34,-5,0,1,FAIL,8,8,32,0,49,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_50,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,35,-5,0,1,PASS,1,1,74,0,50,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_51,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,36,-6,0,1,PASS,1,1,72,0,51,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_52,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,35,-6,0,1,PASS,1,1,72,0,52,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_53,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,34,-6,0,1,PASS,1,1,72,0,53,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_54,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,33,-6,0,1,PASS,1,1,72,0,54,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_55,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,32,-6,0,1,PASS,1,1,72,0,55,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_56,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,31,-6,0,1,PASS,1,1,74,0,56,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_57,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,30,-6,0,1,PASS,1,1,72,0,57,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_58,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,29,-6,0,1,PASS,1,1,72,0,58,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_59,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,28,-6,0,1,FAIL,10,10,11,0,59,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_60,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,27,-6,0,1,PASS,1,1,74,0,60,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_61,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,26,-6,0,1,PASS,1,1,72,0,61,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_62,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,25,-6,0,1,PASS,1,1,72,0,62,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_63,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,24,-6,0,1,PASS,1,1,72,0,63,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_64,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,23,-6,0,1,PASS,1,1,72,0,64,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_65,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,22,-6,0,1,PASS,1,1,72,0,65,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_66,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,21,-6,0,1,PASS,1,1,74,0,66,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_67,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,20,-6,0,1,PASS,1,1,72,0,67,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_68,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,19,-6,0,1,PASS,1,1,72,0,68,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_69,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,18,-6,0,1,PASS,1,1,72,0,69,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_70,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,17,-6,0,1,PASS,1,1,72,0,70,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_71,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,16,-6,0,1,PASS,1,1,72,0,71,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_72,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,15,-6,0,1,PASS,1,1,74,0,72,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_73,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,14,-6,0,1,FAIL,2,2,54,0,73,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_74,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,13,-6,0,1,FAIL,10,10,11,0,74,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_75,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,12,-7,0,1,PASS,1,1,74,0,75,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_76,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,13,-7,0,1,PASS,1,1,72,0,76,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_77,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,14,-7,0,1,PASS,1,1,72,0,77,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_78,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,15,-7,0,1,PASS,1,1,72,0,78,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_79,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,16,-7,0,1,PASS,1,1,72,0,79,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_80,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,17,-7,0,1,FAIL,20,20,62,0,80,0,2026-03-24T15:11:43Z,2026-03-24
ac19e71da590af0a_81,ac19e71da590af0a,R114792-03,W118892,AB24ROOM,18,-7,0,1,PASS,1,1,74,0,81,0,2026-03-24T15:11:43Z,2026-03-24
