device_id,file_id,wafer_id,lot_id,part_type,x_coord,y_coord,site_num,head_num,pass_fail,hard_bin,soft_bin,num_tests_run,test_time_ms,part_id,attempt_index,ingestion_ts,ingestion_date
7f9e492c365239a3_402,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,22,-16,0,1,PASS,1,1,72,0,402,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_403,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,21,-16,0,1,PASS,1,1,72,0,403,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_404,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,20,-16,0,1,PASS,1,1,72,0,404,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_405,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,19,-16,0,1,PASS,1,1,72,0,405,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_406,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,18,-16,0,1,PASS,1,1,72,0,406,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_407,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,17,-16,0,1,PASS,1,1,74,0,407,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_408,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,16,-16,0,1,PASS,1,1,72,0,408,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_409,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,15,-16,0,1,PASS,1,1,72,0,409,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_410,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,14,-16,0,1,PASS,1,1,72,0,410,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_411,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,13,-16,0,1,PASS,1,1,72,0,411,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_412,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,12,-16,0,1,PASS,1,1,72,0,412,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_413,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,11,-16,0,1,PASS,1,1,74,0,413,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_414,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,10,-16,0,1,PASS,1,1,72,0,414,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_415,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,9,-16,0,1,PASS,1,1,72,0,415,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_416,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,8,-16,0,1,PASS,1,1,72,0,416,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_417,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,7,-16,0,1,PASS,1,1,72,0,417,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_418,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,6,-16,0,1,PASS,1,1,72,0,418,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_419,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,5,-16,0,1,PASS,1,1,74,0,419,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_420,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,5,-17,0,1,PASS,1,1,72,0,420,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_421,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,6,-17,0,1,PASS,1,1,72,0,421,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_422,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,7,-17,0,1,PASS,1,1,72,0,422,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_423,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,8,-17,0,1,PASS,1,1,72,0,423,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_424,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,9,-17,0,1,PASS,1,1,72,0,424,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_425,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,10,-17,0,1,PASS,1,1,74,0,425,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_426,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,11,-17,0,1,PASS,1,1,72,0,426,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_427,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,12,-17,0,1,PASS,1,1,72,0,427,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_428,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,13,-17,0,1,PASS,1,1,72,0,428,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_429,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,14,-17,0,1,PASS,1,1,72,0,429,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_430,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,15,-17,0,1,PASS,1,1,72,0,430,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_431,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,16,-17,0,1,FAIL,20,20,64,0,431,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_432,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,17,-17,0,1,PASS,1,1,74,0,432,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_433,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,18,-17,0,1,PASS,1,1,72,0,433,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_434,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,19,-17,0,1,PASS,1,1,72,0,434,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_435,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,20,-17,0,1,PASS,1,1,72,0,435,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_436,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,21,-17,0,1,PASS,1,1,72,0,436,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_437,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,22,-17,0,1,PASS,1,1,72,0,437,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_438,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,23,-17,0,1,PASS,1,1,74,0,438,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_439,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,24,-17,0,1,PASS,1,1,72,0,439,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_440,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,25,-17,0,1,PASS,1,1,72,0,440,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_441,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,26,-17,0,1,PASS,1,1,72,0,441,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_442,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,27,-17,0,1,FAIL,10,10,11,0,442,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_443,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,28,-17,0,1,PASS,1,1,74,0,443,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_444,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,29,-17,0,1,PASS,1,1,72,0,444,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_445,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,30,-17,0,1,PASS,1,1,72,0,445,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_446,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,31,-17,0,1,PASS,1,1,72,0,446,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_447,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,32,-17,0,1,PASS,1,1,72,0,447,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_448,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,33,-17,0,1,PASS,1,1,72,0,448,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_449,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,34,-17,0,1,PASS,1,1,74,0,449,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_450,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,35,-17,0,1,PASS,1,1,72,0,450,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_451,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,36,-17,0,1,PASS,1,1,72,0,451,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_452,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,37,-17,0,1,PASS,1,1,72,0,452,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_453,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,38,-17,0,1,PASS,1,1,72,0,453,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_454,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,39,-17,0,1,PASS,1,1,72,0,454,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_455,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,40,-17,0,1,PASS,1,1,74,0,455,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_456,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,41,-17,0,1,PASS,1,1,72,0,456,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_457,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,42,-17,0,1,PASS,1,1,72,0,457,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_458,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,43,-17,0,1,PASS,1,1,72,0,458,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_459,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,44,-17,0,1,PASS,1,1,72,0,459,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_460,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,45,-17,0,1,FAIL,2,2,54,0,460,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_461,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,45,-18,0,1,FAIL,8,8,29,0,461,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_462,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,44,-18,0,1,FAIL,2,2,53,0,462,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_463,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,43,-18,0,1,PASS,1,1,74,0,463,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_464,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,42,-18,0,1,PASS,1,1,72,0,464,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_465,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,41,-18,0,1,PASS,1,1,72,0,465,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_466,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,40,-18,0,1,PASS,1,1,72,0,466,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_467,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,39,-18,0,1,PASS,1,1,72,0,467,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_468,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,38,-18,0,1,PASS,1,1,72,0,468,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_469,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,37,-18,0,1,FAIL,10,10,11,0,469,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_470,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,36,-18,0,1,PASS,1,1,74,0,470,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_471,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,35,-18,0,1,PASS,1,1,72,0,471,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_472,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,34,-18,0,1,FAIL,2,2,55,0,472,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_473,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,33,-18,0,1,PASS,1,1,74,0,473,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_474,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,32,-18,0,1,PASS,1,1,72,0,474,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_475,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,31,-18,0,1,PASS,1,1,72,0,475,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_476,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,30,-18,0,1,PASS,1,1,72,0,476,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_477,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,29,-18,0,1,FAIL,20,20,62,0,477,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_478,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,28,-18,0,1,PASS,1,1,74,0,478,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_479,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,27,-18,0,1,PASS,1,1,72,0,479,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_480,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,26,-18,0,1,PASS,1,1,72,0,480,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_481,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,25,-18,0,1,PASS,1,1,72,0,481,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_482,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,24,-18,0,1,PASS,1,1,72,0,482,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_483,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,23,-18,0,1,PASS,1,1,72,0,483,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_484,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,22,-18,0,1,PASS,1,1,74,0,484,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_485,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,21,-18,0,1,PASS,1,1,72,0,485,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_486,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,20,-18,0,1,PASS,1,1,72,0,486,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_487,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,19,-18,0,1,FAIL,20,20,62,0,487,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_488,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,18,-18,0,1,PASS,1,1,74,0,488,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_489,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,17,-18,0,1,FAIL,20,20,62,0,489,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_490,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,16,-18,0,1,PASS,1,1,74,0,490,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_491,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,15,-18,0,1,PASS,1,1,72,0,491,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_492,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,14,-18,0,1,PASS,1,1,72,0,492,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_493,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,13,-18,0,1,PASS,1,1,72,0,493,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_494,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,12,-18,0,1,PASS,1,1,72,0,494,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_495,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,11,-18,0,1,PASS,1,1,72,0,495,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_496,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,10,-18,0,1,PASS,1,1,74,0,496,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_497,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,9,-18,0,1,PASS,1,1,72,0,497,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_498,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,8,-18,0,1,PASS,1,1,72,0,498,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_499,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,7,-18,0,1,PASS,1,1,72,0,499,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_500,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,6,-18,0,1,PASS,1,1,72,0,500,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_501,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,5,-18,0,1,PASS,1,1,72,0,501,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_502,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,4,-18,0,1,PASS,1,1,74,0,502,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_503,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,4,-19,0,1,PASS,1,1,72,0,503,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_504,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,5,-19,0,1,PASS,1,1,72,0,504,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_505,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,6,-19,0,1,PASS,1,1,72,0,505,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_506,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,7,-19,0,1,PASS,1,1,72,0,506,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_507,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,8,-19,0,1,PASS,1,1,72,0,507,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_508,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,9,-19,0,1,PASS,1,1,74,0,508,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_509,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,10,-19,0,1,PASS,1,1,72,0,509,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_510,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,11,-19,0,1,PASS,1,1,72,0,510,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_511,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,12,-19,0,1,PASS,1,1,72,0,511,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_512,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,13,-19,0,1,PASS,1,1,72,0,512,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_513,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,14,-19,0,1,PASS,1,1,72,0,513,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_514,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,15,-19,0,1,PASS,1,1,74,0,514,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_515,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,16,-19,0,1,PASS,1,1,72,0,515,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_516,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,17,-19,0,1,PASS,1,1,72,0,516,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_517,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,18,-19,0,1,PASS,1,1,72,0,517,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_518,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,19,-19,0,1,PASS,1,1,72,0,518,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_519,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,20,-19,0,1,PASS,1,1,72,0,519,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_520,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,21,-19,0,1,PASS,1,1,74,0,520,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_521,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,22,-19,0,1,PASS,1,1,72,0,521,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_522,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,23,-19,0,1,PASS,1,1,72,0,522,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_523,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,24,-19,0,1,PASS,1,1,72,0,523,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_524,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,25,-19,0,1,PASS,1,1,72,0,524,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_525,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,26,-19,0,1,PASS,1,1,72,0,525,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_526,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,27,-19,0,1,PASS,1,1,74,0,526,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_527,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,28,-19,0,1,PASS,1,1,72,0,527,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_528,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,29,-19,0,1,PASS,1,1,72,0,528,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_529,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,30,-19,0,1,PASS,1,1,72,0,529,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_530,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,31,-19,0,1,PASS,1,1,72,0,530,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_531,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,32,-19,0,1,PASS,1,1,72,0,531,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_532,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,33,-19,0,1,PASS,1,1,74,0,532,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_533,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,34,-19,0,1,FAIL,20,20,62,0,533,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_534,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,35,-19,0,1,PASS,1,1,74,0,534,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_535,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,36,-19,0,1,PASS,1,1,72,0,535,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_536,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,37,-19,0,1,PASS,1,1,72,0,536,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_537,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,38,-19,0,1,PASS,1,1,72,0,537,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_538,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,39,-19,0,1,PASS,1,1,72,0,538,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_539,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,40,-19,0,1,PASS,1,1,72,0,539,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_540,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,41,-19,0,1,PASS,1,1,74,0,540,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_541,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,42,-19,0,1,FAIL,20,20,62,0,541,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_542,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,43,-19,0,1,PASS,1,1,74,0,542,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_543,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,44,-19,0,1,PASS,1,1,72,0,543,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_544,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,45,-19,0,1,PASS,1,1,72,0,544,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_545,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,45,-20,0,1,PASS,1,1,72,0,545,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_546,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,44,-20,0,1,PASS,1,1,72,0,546,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_547,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,43,-20,0,1,PASS,1,1,72,0,547,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_548,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,42,-20,0,1,PASS,1,1,74,0,548,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_549,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,41,-20,0,1,PASS,1,1,72,0,549,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_550,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,40,-20,0,1,PASS,1,1,72,0,550,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_551,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,39,-20,0,1,PASS,1,1,72,0,551,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_552,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,38,-20,0,1,PASS,1,1,72,0,552,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_553,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,37,-20,0,1,PASS,1,1,72,0,553,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_554,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,36,-20,0,1,PASS,1,1,74,0,554,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_555,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,35,-20,0,1,PASS,1,1,72,0,555,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_556,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,34,-20,0,1,PASS,1,1,72,0,556,0,2026-03-24T15:03:32Z,2026-03-24
7f9e492c365239a3_557,7f9e492c365239a3,R114792-03,W118892,AB24ROOM,33,-20,0,1,FAIL,2,2,51,0,557,0,2026-03-24T15:03:32Z,2026-03-24
